State,SchoolDistrict,School,Grade,Course,Section,StudentID,StudentStateID,StudentFirstName,StudentLastName,TeacherID,TeacherFirstName,TeacherLastName,TeacherEmail,StudentGender,StudentBirthDate,StudentRace,MealStatus,EnglishProficiency,NativeLanguage,ServiceCode,PrimaryDisabilityType,IEPReading,IEPMath,IEPBehavior,GiftedAndTalented,Section504,Mobility
MN,DistrictName,SchoolName,20028,05Course,S20024,725816,S725816,Janey,Jones,37224,Jack,White,jack@district.com,F,6/13/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20029,05Course,S20025,725817,S725817,Janey,Jones,37225,Jack,White,jack@district.com,F,6/14/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20030,05Course,S20026,725818,S725818,Janey,Jones,37226,Jack,White,jack@district.com,F,6/15/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20031,05Course,S20027,725819,S725819,Janey,Jones,37227,Jack,White,jack@district.com,F,6/16/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20032,05Course,S20028,725820,S725820,Janey,Jones,37228,Jack,White,jack@district.com,F,6/17/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20033,05Course,S20029,725821,S725821,Janey,Jones,37229,Jack,White,jack@district.com,F,6/18/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20034,05Course,S20030,725822,S725822,Janey,Jones,37230,Jack,White,jack@district.com,F,6/19/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20035,05Course,S20031,725823,S725823,Janey,Jones,37231,Jack,White,jack@district.com,F,6/20/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20036,05Course,S20032,725824,S725824,Janey,Jones,37232,Jack,White,jack@district.com,F,6/21/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20037,05Course,S20033,725825,S725825,Janey,Jones,37233,Jack,White,jack@district.com,F,6/22/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20038,05Course,S20034,725826,S725826,Janey,Jones,37234,Jack,White,jack@district.com,F,6/23/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20039,05Course,S20035,725827,S725827,Janey,Jones,37235,Jack,White,jack@district.com,F,6/24/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20040,05Course,S20036,725828,S725828,Janey,Jones,37236,Jack,White,jack@district.com,F,6/25/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20041,05Course,S20037,725829,S725829,Janey,Jones,37237,Jack,White,jack@district.com,F,6/26/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20042,05Course,S20038,725830,S725830,Janey,Jones,37238,Jack,White,jack@district.com,F,6/27/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20043,05Course,S20039,725831,S725831,Janey,Jones,37239,Jack,White,jack@district.com,F,6/28/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20044,05Course,S20040,725832,S725832,Janey,Jones,37240,Jack,White,jack@district.com,F,6/29/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20045,05Course,S20041,725833,S725833,Janey,Jones,37241,Jack,White,jack@district.com,F,6/30/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20046,05Course,S20042,725834,S725834,Janey,Jones,37242,Jack,White,jack@district.com,F,7/1/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20047,05Course,S20043,725835,S725835,Janey,Jones,37243,Jack,White,jack@district.com,F,7/2/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20048,05Course,S20044,725836,S725836,Janey,Jones,37244,Jack,White,jack@district.com,F,7/3/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20049,05Course,S20045,725837,S725837,Janey,Jones,37245,Jack,White,jack@district.com,F,7/4/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20050,05Course,S20046,725838,S725838,Janey,Jones,37246,Jack,White,jack@district.com,F,7/5/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20051,05Course,S20047,725839,S725839,Janey,Jones,37247,Jack,White,jack@district.com,F,7/6/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20052,05Course,S20048,725840,S725840,Janey,Jones,37248,Jack,White,jack@district.com,F,7/7/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20053,05Course,S20049,725841,S725841,Janey,Jones,37249,Jack,White,jack@district.com,F,7/8/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20054,05Course,S20050,725842,S725842,Janey,Jones,37250,Jack,White,jack@district.com,F,7/9/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20055,05Course,S20051,725843,S725843,Janey,Jones,37251,Jack,White,jack@district.com,F,7/10/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20056,05Course,S20052,725844,S725844,Janey,Jones,37252,Jack,White,jack@district.com,F,7/11/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20057,05Course,S20053,725845,S725845,Janey,Jones,37253,Jack,White,jack@district.com,F,7/12/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20058,05Course,S20054,725846,S725846,Janey,Jones,37254,Jack,White,jack@district.com,F,7/13/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20059,05Course,S20055,725847,S725847,Janey,Jones,37255,Jack,White,jack@district.com,F,7/14/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20060,05Course,S20056,725848,S725848,Janey,Jones,37256,Jack,White,jack@district.com,F,7/15/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20061,05Course,S20057,725849,S725849,Janey,Jones,37257,Jack,White,jack@district.com,F,7/16/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20062,05Course,S20058,725850,S725850,Janey,Jones,37258,Jack,White,jack@district.com,F,7/17/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20063,05Course,S20059,725851,S725851,Janey,Jones,37259,Jack,White,jack@district.com,F,7/18/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20064,05Course,S20060,725852,S725852,Janey,Jones,37260,Jack,White,jack@district.com,F,7/19/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20065,05Course,S20061,725853,S725853,Janey,Jones,37261,Jack,White,jack@district.com,F,7/20/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20066,05Course,S20062,725854,S725854,Janey,Jones,37262,Jack,White,jack@district.com,F,7/21/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20067,05Course,S20063,725855,S725855,Janey,Jones,37263,Jack,White,jack@district.com,F,7/22/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20068,05Course,S20064,725856,S725856,Janey,Jones,37264,Jack,White,jack@district.com,F,7/23/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20069,05Course,S20065,725857,S725857,Janey,Jones,37265,Jack,White,jack@district.com,F,7/24/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20070,05Course,S20066,725858,S725858,Janey,Jones,37266,Jack,White,jack@district.com,F,7/25/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20071,05Course,S20067,725859,S725859,Janey,Jones,37267,Jack,White,jack@district.com,F,7/26/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20072,05Course,S20068,725860,S725860,Janey,Jones,37268,Jack,White,jack@district.com,F,7/27/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20073,05Course,S20069,725861,S725861,Janey,Jones,37269,Jack,White,jack@district.com,F,7/28/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20074,05Course,S20070,725862,S725862,Janey,Jones,37270,Jack,White,jack@district.com,F,7/29/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20075,05Course,S20071,725863,S725863,Janey,Jones,37271,Jack,White,jack@district.com,F,7/30/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20076,05Course,S20072,725864,S725864,Janey,Jones,37272,Jack,White,jack@district.com,F,7/31/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20077,05Course,S20073,725865,S725865,Janey,Jones,37273,Jack,White,jack@district.com,F,8/1/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20078,05Course,S20074,725866,S725866,Janey,Jones,37274,Jack,White,jack@district.com,F,8/2/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20079,05Course,S20075,725867,S725867,Janey,Jones,37275,Jack,White,jack@district.com,F,8/3/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20080,05Course,S20076,725868,S725868,Janey,Jones,37276,Jack,White,jack@district.com,F,8/4/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20081,05Course,S20077,725869,S725869,Janey,Jones,37277,Jack,White,jack@district.com,F,8/5/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20082,05Course,S20078,725870,S725870,Janey,Jones,37278,Jack,White,jack@district.com,F,8/6/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20083,05Course,S20079,725871,S725871,Janey,Jones,37279,Jack,White,jack@district.com,F,8/7/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20084,05Course,S20080,725872,S725872,Janey,Jones,37280,Jack,White,jack@district.com,F,8/8/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20085,05Course,S20081,725873,S725873,Janey,Jones,37281,Jack,White,jack@district.com,F,8/9/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20086,05Course,S20082,725874,S725874,Janey,Jones,37282,Jack,White,jack@district.com,F,8/10/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20087,05Course,S20083,725875,S725875,Janey,Jones,37283,Jack,White,jack@district.com,F,8/11/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20088,05Course,S20084,725876,S725876,Janey,Jones,37284,Jack,White,jack@district.com,F,8/12/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20089,05Course,S20085,725877,S725877,Janey,Jones,37285,Jack,White,jack@district.com,F,8/13/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20090,05Course,S20086,725878,S725878,Janey,Jones,37286,Jack,White,jack@district.com,F,8/14/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20091,05Course,S20087,725879,S725879,Janey,Jones,37287,Jack,White,jack@district.com,F,8/15/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20092,05Course,S20088,725880,S725880,Janey,Jones,37288,Jack,White,jack@district.com,F,8/16/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20093,05Course,S20089,725881,S725881,Janey,Jones,37289,Jack,White,jack@district.com,F,8/17/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20094,05Course,S20090,725882,S725882,Janey,Jones,37290,Jack,White,jack@district.com,F,8/18/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20095,05Course,S20091,725883,S725883,Janey,Jones,37291,Jack,White,jack@district.com,F,8/19/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20096,05Course,S20092,725884,S725884,Janey,Jones,37292,Jack,White,jack@district.com,F,8/20/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20097,05Course,S20093,725885,S725885,Janey,Jones,37293,Jack,White,jack@district.com,F,8/21/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20098,05Course,S20094,725886,S725886,Janey,Jones,37294,Jack,White,jack@district.com,F,8/22/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20099,05Course,S20095,725887,S725887,Janey,Jones,37295,Jack,White,jack@district.com,F,8/23/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20100,05Course,S20096,725888,S725888,Janey,Jones,37296,Jack,White,jack@district.com,F,8/24/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20101,05Course,S20097,725889,S725889,Janey,Jones,37297,Jack,White,jack@district.com,F,8/25/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20102,05Course,S20098,725890,S725890,Janey,Jones,37298,Jack,White,jack@district.com,F,8/26/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20103,05Course,S20099,725891,S725891,Janey,Jones,37299,Jack,White,jack@district.com,F,8/27/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20104,05Course,S20100,725892,S725892,Janey,Jones,37300,Jack,White,jack@district.com,F,8/28/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20105,05Course,S20101,725893,S725893,Janey,Jones,37301,Jack,White,jack@district.com,F,8/29/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20106,05Course,S20102,725894,S725894,Janey,Jones,37302,Jack,White,jack@district.com,F,8/30/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20107,05Course,S20103,725895,S725895,Janey,Jones,37303,Jack,White,jack@district.com,F,8/31/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20108,05Course,S20104,725896,S725896,Janey,Jones,37304,Jack,White,jack@district.com,F,9/1/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20109,05Course,S20105,725897,S725897,Janey,Jones,37305,Jack,White,jack@district.com,F,9/2/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20110,05Course,S20106,725898,S725898,Janey,Jones,37306,Jack,White,jack@district.com,F,9/3/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20111,05Course,S20107,725899,S725899,Janey,Jones,37307,Jack,White,jack@district.com,F,9/4/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20112,05Course,S20108,725900,S725900,Janey,Jones,37308,Jack,White,jack@district.com,F,9/5/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20113,05Course,S20109,725901,S725901,Janey,Jones,37309,Jack,White,jack@district.com,F,9/6/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20114,05Course,S20110,725902,S725902,Janey,Jones,37310,Jack,White,jack@district.com,F,9/7/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20115,05Course,S20111,725903,S725903,Janey,Jones,37311,Jack,White,jack@district.com,F,9/8/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20116,05Course,S20112,725904,S725904,Janey,Jones,37312,Jack,White,jack@district.com,F,9/9/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20117,05Course,S20113,725905,S725905,Janey,Jones,37313,Jack,White,jack@district.com,F,9/10/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20118,05Course,S20114,725906,S725906,Janey,Jones,37314,Jack,White,jack@district.com,F,9/11/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20119,05Course,S20115,725907,S725907,Janey,Jones,37315,Jack,White,jack@district.com,F,9/12/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20120,05Course,S20116,725908,S725908,Janey,Jones,37316,Jack,White,jack@district.com,F,9/13/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20121,05Course,S20117,725909,S725909,Janey,Jones,37317,Jack,White,jack@district.com,F,9/14/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20122,05Course,S20118,725910,S725910,Janey,Jones,37318,Jack,White,jack@district.com,F,9/15/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20123,05Course,S20119,725911,S725911,Janey,Jones,37319,Jack,White,jack@district.com,F,9/16/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20124,05Course,S20120,725912,S725912,Janey,Jones,37320,Jack,White,jack@district.com,F,9/17/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20125,05Course,S20121,725913,S725913,Janey,Jones,37321,Jack,White,jack@district.com,F,9/18/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20126,05Course,S20122,725914,S725914,Janey,Jones,37322,Jack,White,jack@district.com,F,9/19/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20127,05Course,S20123,725915,S725915,Janey,Jones,37323,Jack,White,jack@district.com,F,9/20/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20128,05Course,S20124,725916,S725916,Janey,Jones,37324,Jack,White,jack@district.com,F,9/21/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20129,05Course,S20125,725917,S725917,Janey,Jones,37325,Jack,White,jack@district.com,F,9/22/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20130,05Course,S20126,725918,S725918,Janey,Jones,37326,Jack,White,jack@district.com,F,9/23/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20131,05Course,S20127,725919,S725919,Janey,Jones,37327,Jack,White,jack@district.com,F,9/24/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20132,05Course,S20128,725920,S725920,Janey,Jones,37328,Jack,White,jack@district.com,F,9/25/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20133,05Course,S20129,725921,S725921,Janey,Jones,37329,Jack,White,jack@district.com,F,9/26/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20134,05Course,S20130,725922,S725922,Janey,Jones,37330,Jack,White,jack@district.com,F,9/27/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20135,05Course,S20131,725923,S725923,Janey,Jones,37331,Jack,White,jack@district.com,F,9/28/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20136,05Course,S20132,725924,S725924,Janey,Jones,37332,Jack,White,jack@district.com,F,9/29/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20137,05Course,S20133,725925,S725925,Janey,Jones,37333,Jack,White,jack@district.com,F,9/30/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20138,05Course,S20134,725926,S725926,Janey,Jones,37334,Jack,White,jack@district.com,F,10/1/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20139,05Course,S20135,725927,S725927,Janey,Jones,37335,Jack,White,jack@district.com,F,10/2/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20140,05Course,S20136,725928,S725928,Janey,Jones,37336,Jack,White,jack@district.com,F,10/3/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20141,05Course,S20137,725929,S725929,Janey,Jones,37337,Jack,White,jack@district.com,F,10/4/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20142,05Course,S20138,725930,S725930,Janey,Jones,37338,Jack,White,jack@district.com,F,10/5/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20143,05Course,S20139,725931,S725931,Janey,Jones,37339,Jack,White,jack@district.com,F,10/6/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20144,05Course,S20140,725932,S725932,Janey,Jones,37340,Jack,White,jack@district.com,F,10/7/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20145,05Course,S20141,725933,S725933,Janey,Jones,37341,Jack,White,jack@district.com,F,10/8/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20146,05Course,S20142,725934,S725934,Janey,Jones,37342,Jack,White,jack@district.com,F,10/9/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20147,05Course,S20143,725935,S725935,Janey,Jones,37343,Jack,White,jack@district.com,F,10/10/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20148,05Course,S20144,725936,S725936,Janey,Jones,37344,Jack,White,jack@district.com,F,10/11/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20149,05Course,S20145,725937,S725937,Janey,Jones,37345,Jack,White,jack@district.com,F,10/12/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20150,05Course,S20146,725938,S725938,Janey,Jones,37346,Jack,White,jack@district.com,F,10/13/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20151,05Course,S20147,725939,S725939,Janey,Jones,37347,Jack,White,jack@district.com,F,10/14/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20152,05Course,S20148,725940,S725940,Janey,Jones,37348,Jack,White,jack@district.com,F,10/15/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20153,05Course,S20149,725941,S725941,Janey,Jones,37349,Jack,White,jack@district.com,F,10/16/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20154,05Course,S20150,725942,S725942,Janey,Jones,37350,Jack,White,jack@district.com,F,10/17/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20155,05Course,S20151,725943,S725943,Janey,Jones,37351,Jack,White,jack@district.com,F,10/18/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20156,05Course,S20152,725944,S725944,Janey,Jones,37352,Jack,White,jack@district.com,F,10/19/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20157,05Course,S20153,725945,S725945,Janey,Jones,37353,Jack,White,jack@district.com,F,10/20/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20158,05Course,S20154,725946,S725946,Janey,Jones,37354,Jack,White,jack@district.com,F,10/21/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20159,05Course,S20155,725947,S725947,Janey,Jones,37355,Jack,White,jack@district.com,F,10/22/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20160,05Course,S20156,725948,S725948,Janey,Jones,37356,Jack,White,jack@district.com,F,10/23/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20161,05Course,S20157,725949,S725949,Janey,Jones,37357,Jack,White,jack@district.com,F,10/24/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,20162,05Course,S20158,725950,S725950,Janey,Jones,37358,Jack,White,jack@district.com,F,10/25/2059,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
